Scheme Code;ISIN Div Payout/ ISIN Growth;ISIN Div Reinvestment;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date;Scheme Classification;Scheme Type;Scheme Category;Fund Family;Fund ID;Scheme Short Name
133036;INF174K01E92;-;Kotak Balance - Growth;23.207;22.975;23.207;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Kotak Mahindra Mutual Fund;17;Kotak Balance
120260;INF767K01EC2;INF767K01EE8;LIC MF Balanced Fund-Direct Plan-Dividend;15.1937;15.0418;15.1937;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;LIC Mutual Fund;18;LIC MF Balanced Fund
120261;INF767K01ED0;-;LIC MF Balanced Fund-Direct Plan-Growth;95.4848;94.5300;95.4848;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;LIC Mutual Fund;18;LIC MF Balanced Fund
100323;INF767K01030;-;LIC MF Balanced Fund-Regular Plan-Growth;92.2978;91.3748;92.2978;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;LIC Mutual Fund;18;LIC MF Balanced Fund
100321;INF767K01022;INF767K01014;LICMF Balanced Fund-Regular Plan-Dividend;14.6871;14.5402;14.6871;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;LIC Mutual Fund;18;LICMF Balanced Fund
119484;INF173K01FE6;-;Principal Balanced Fund- Direct Plan - Growth Option;71.44;70.73;71.44;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;PRINCIPAL Mutual Fund;10;Principal Balanced Fund
101266;INF173K01CI4;INF173K01CJ2;Principal Balanced Fund- Monthly Dividend;27.80;27.52;27.80;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;PRINCIPAL Mutual Fund;10;Principal Balanced Fund
119485;INF173K01FB2;INF173K01FC0;Principal Balanced Fund-Direct Plan - Monthly Dividend Option;31.25;30.94;31.25;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;PRINCIPAL Mutual Fund;10;Principal Balanced Fund
101265;INF173K01CL8;-;Principal Balanced Fund-Growth;68.62;67.93;68.62;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;PRINCIPAL Mutual Fund;10;Principal Balanced Fund
118794;INF204K01B08;-;Reliance Regular Savings Fund - Balanced Option - Direct Plan Growth Plan;54.9139;54.3648;54.9139;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Reliance Mutual Fund;21;Reliance Regular Savings Fund
122766;INF204K011R2;INF204K012R0;Reliance Regular Savings Fund - Balanced Option - Direct Plan - Quarterly Dividend Plan;16.0134;15.8533;16.0134;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Reliance Mutual Fund;21;Reliance Regular Savings Fund
118793;INF204K01B16;INF204K01B24;Reliance Regular Savings Fund - Balanced Option - Direct Plan Dividend Plan;22.4452;22.2207;22.4452;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Reliance Mutual Fund;21;Reliance Regular Savings Fund
112937;INF204K01FX9;INF204K01FY7;Reliance Regular Savings Fund - Balanced Option - Dividend Plan;18.2203;18.0381;18.2203;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Reliance Mutual Fund;21;Reliance Regular Savings Fund
112936;INF204K01FW1;-;Reliance Regular Savings Fund - Balanced Option - Growth Plan;52.2979;51.7749;52.2979;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Reliance Mutual Fund;21;Reliance Regular Savings Fund
122765;INF204K013R8;INF204K014R6;Reliance Regular Savings Fund - Balanced Option - Quarterly Dividend Plan;15.8039;15.6459;15.8039;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Reliance Mutual Fund;21;Reliance Regular Savings Fund
139679;INF204KB1BE5;INF204KB1BD7;Reliance Regular Savings Fund- Balanced Option- Direct Plan-Monthly Dividend Plan;11.6664;11.5497;11.6664;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Reliance Mutual Fund;21;Reliance Regular Savings Fund
139680;INF204KB1BG0;INF204KB1BF2;Reliance Regular Savings Fund- Balanced Option- Monthly Dividend Plan;11.4833;11.3685;11.4833;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Reliance Mutual Fund;21;Reliance Regular Savings Fund
119604;INF200K01RW4;INF200K01RX2;SBI Magnum Balanced Fund - DIRECT PLAN - Dividend;41.1429;40.7315;41.1429;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;SBI Mutual Fund;22;SBI Magnum Balanced Fund
101551;INF200K01115;INF200K01123;SBI Magnum Balanced Fund - REGULAR PLAN - Dividend;28.6093;28.3232;28.6093;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;SBI Mutual Fund;22;SBI Magnum Balanced Fund
119609;INF200K01RY0;-;SBI Magnum Balanced Fund - DIRECT PLAN - Growth;122.2608;121.0382;122.2608;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;SBI Mutual Fund;22;SBI Magnum Balanced Fund
102885;INF200K01107;-;SBI Magnum Balanced Fund - REGULAR PLAN -Growth;117.2857;116.1128;117.2857;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;SBI Mutual Fund;22;SBI Magnum Balanced Fund
100617;INF903J01744;-;Sundaram Balanced Fund - Appreciation Option;79.1868;78.3949;79.1868;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Sundaram Mutual Fund;33;Sundaram Balanced Fund
119542;INF903J01MP0;-;Sundaram Balanced Fund - Direct Plan - Growth Option;81.0878;80.2769;81.0878;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Sundaram Mutual Fund;33;Sundaram Balanced Fund
119545;INF903J01MN5;INF903J01MO3;Sundaram Balanced Fund - Direct Plan - Dividend Option;15.8786;15.7198;15.8786;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Sundaram Mutual Fund;33;Sundaram Balanced Fund
101472;INF903J01728;INF903J01736;Sundaram Balanced Fund - Dividend Option;15.4224;15.2682;15.4224;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Sundaram Mutual Fund;33;Sundaram Balanced Fund
111924;INF903J01751;INF903J01769;Sundaram Balanced Fund - Institutional Dividend Option;14.2258;14.0835;14.2258;05-May-2016;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Sundaram Mutual Fund;33;Sundaram Balanced Fund
119053;INF277K01MN2;-;Tata Balanced Fund -Direct Plan- Growth;207.1696;205.0979;207.1696;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Tata Mutual Fund;25;Tata Balanced Fund
119057;INF277K01MO0;INF277K01MP7;Tata Balanced Fund -Direct Plan- Monthly Dividend option;71.0395;70.3291;71.0395;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Tata Mutual Fund;25;Tata Balanced Fund
119058;INF277K01ML6;INF277K01MM4;Tata Balanced Fund -Direct Plan-Dividend Option;81.4067;80.5926;81.4067;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Tata Mutual Fund;25;Tata Balanced Fund
101222;INF277K01DB6;INF277K01295;Tata Balanced Fund Regular Plan - Dividend Option;78.5700;77.7843;78.5700;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Tata Mutual Fund;25;Tata Balanced Fund Regular Plan
100414;INF277K01303;-;Tata Balanced Fund Regular Plan - Growth;201.2719;199.2592;201.2719;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Tata Mutual Fund;25;Tata Balanced Fund Regular Plan
113134;INF277K01CS2;INF277K01CW4;Tata Balanced Fund Regular Plan- Monthly Dividend Option;68.5939;67.9080;68.5939;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Tata Mutual Fund;25;Tata Balanced Fund Regular Plan
101491;INF277K01AJ5;-;Tata Young Citizen [After 7 years] Regular Plan;25.2900;25.0371;25.2900;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Tata Mutual Fund;25;Tata Young Citizen [After 7 years] Regular Plan
101490;-;-;Tata Young Citizen Fund [>3 years upto 7 years] Regular Plan;25.2900;24.7842;25.2900;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Tata Mutual Fund;25;Tata Young Citizen Fund [>3 years upto 7 years] Regular Plan
101489;-;-;Tata Young Citizen Fund [Upto 3 years] Regular Plan;25.2900;24.5313;25.2900;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Tata Mutual Fund;25;Tata Young Citizen Fund [Upto 3 years] Regular Plan
119299;-;-;Tata Young Citizens' Fund [> 3 years upto 7 years]-Direct Plan Growth;26.5266;25.9961;26.5266;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Tata Mutual Fund;25;Tata Young Citizens' Fund [> 3 years upto 7 years]
119296;-;-;Tata Young Citizens' Fund [Upto 3 years]-Direct Plan Growth;26.5266;25.7308;26.5266;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Tata Mutual Fund;25;Tata Young Citizens' Fund [Upto 3 years]
119312;INF277K01QW4;-;Tata Young Citizens' Fund-(After 7 years)-Direct Plan Growth;26.5266;26.2613;26.5266;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Tata Mutual Fund;25;Tata Young Citizens' Fund
119328;INF582M01948;INF582M01930;Union Asset Allocation Fund - Moderate Plan - Direct Plan - Dividend Option;12.9013;12.8368;12.9013;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Union Mutual Fund;61;Union Asset Allocation Fund
119327;INF582M01922;-;Union Asset Allocation Fund - Moderate Plan - Direct Plan - Growth Option;14.9369;14.8622;14.9369;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Union Mutual Fund;61;Union Asset Allocation Fund
117394;INF582M01484;INF582M01476;Union Asset Allocation Fund - Moderate Plan - Dividend Option;12.4603;12.3980;12.4603;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Union Mutual Fund;61;Union Asset Allocation Fund
117393;INF582M01468;-;Union Asset Allocation Fund - Moderate Plan - Growth Option;14.4913;14.4188;14.4913;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;Union Mutual Fund;61;Union Asset Allocation Fund
100684;INF789F01323;-;UTI - Balanced Fund-Growth;160.2196;160.2196;160.2196;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;UTI Mutual Fund;28;UTI
120674;INF789F01SK9;-;UTI - Balanced Fund-Growth - Direct;163.276;163.276;163.276;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;UTI Mutual Fund;28;UTI
100685;INF789F01307;INF789F01315;UTI - Balanced Fund-Income;30.731;30.731;30.731;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;UTI Mutual Fund;28;UTI
120673;INF789F01SI3;INF789F01SJ1;UTI - Balanced Fund-Income - Direct;31.4303;31.4303;31.4303;09-Aug-2017;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;UTI Mutual Fund;28;UTI
101662;-;-;UTI - Variable Investment Scheme-Growth Option;17.3822;17.3822;17.3822;30-Mar-2011;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;UTI Mutual Fund;28;UTI
101661;-;-;UTI - Variable Investment Scheme-Income Option;13.0672;13.0672;13.0672;30-Mar-2011;Open Ended Schemes(Balanced);Open Ended Schemes;Balanced;UTI Mutual Fund;28;UTI
120502;INF846K01EX0;INF846K01EY8;Axis Long Term Equity Fund - Direct Plan - Dividend option;34.1281;34.1281;34.1281;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Axis Mutual Fund;53;Axis Long Term Equity Fund
120503;INF846K01EW2;-;Axis Long Term Equity Fund - Direct Plan - Growth Option;40.0602;40.0602;40.0602;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Axis Mutual Fund;53;Axis Long Term Equity Fund
112322;INF846K01149;INF846K01156;Axis Long Term Equity Fund - Dividend;22.2029;22.2029;22.2029;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Axis Mutual Fund;53;Axis Long Term Equity Fund
112323;INF846K01131;-;Axis Long Term Equity Fund - Growth;37.9519;37.9519;37.9519;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Axis Mutual Fund;53;Axis Long Term Equity Fund
100068;INF955L01641;-;BARODA PIONEER ELSS 96 - Plan A - Dividend Payout Option;32.31;32.31;32.31;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Baroda Pioneer Mutual Fund;4;BARODA PIONEER ELSS 96
119339;INF955L01914;-;BARODA PIONEER ELSS 96 - Plan B (Direct) - Dividend Payout Option;37.70;37.70;37.70;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Baroda Pioneer Mutual Fund;4;BARODA PIONEER ELSS 96
125111;INF955L01DA7;-;Baroda Pioneer ELSS 96 - Plan B (Direct)- Bonus Option;47.32;47.32;47.32;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Baroda Pioneer Mutual Fund;4;Baroda Pioneer ELSS 96
125110;INF955L01CZ6;-;Baroda Pioneer ELSS 96 Fund - Plan A- Bonus Option;44.77;44.77;44.77;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Baroda Pioneer Mutual Fund;4;Baroda Pioneer ELSS 96 Fund
134044;INF955L01GD4;-;Baroda Pioneer ELSS 96 Plan A -Growth Option;44.77;44.77;44.77;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Baroda Pioneer Mutual Fund;4;Baroda Pioneer ELSS 96 Plan A
134045;INF955L01GE2;-;Baroda Pioneer ELSS 96 Plan B(Direct) -Growth Option;47.32;47.32;47.32;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Baroda Pioneer Mutual Fund;4;Baroda Pioneer ELSS 96 Plan B(Direct)
119660;INF209K01Q14;INF209K01VW7;Birla Sun Life Tax Plan - Direct Plan - Dividend Option;121.10;121.10;121.10;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Birla Sun Life Mutual Fund;3;Birla Sun Life Tax Plan
119661;INF209K01VV9;-;Birla Sun Life Tax Plan - Direct Plan - Growth Option;36.79;36.79;36.79;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Birla Sun Life Mutual Fund;3;Birla Sun Life Tax Plan
100067;INF209K01330;INF209K01CM8;Birla Sun Life Tax Plan - Regular Plan - Dividend Option;84.62;84.62;84.62;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Birla Sun Life Mutual Fund;3;Birla Sun Life Tax Plan
104331;INF209K01348;-;Birla Sun Life Tax Plan - Regular Plan - Growth Option;35.15;35.15;35.15;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Birla Sun Life Mutual Fund;3;Birla Sun Life Tax Plan
107745;INF209K01108;-;Birla Sun Life Relief 96 - Growth Option;28.05;28.05;28.05;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Birla Sun Life Mutual Fund;3;Birla Sun Life Relief 96
119543;INF209K01P23;INF209K01UM0;Birla Sun Life Tax Relief 96 - Dividend - Direct Plan;201.05;201.05;201.05;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Birla Sun Life Mutual Fund;3;Birla Sun Life Tax Relief 96
103164;INF209K01090;INF209K01CB1;Birla Sun Life Tax Relief 96 - Dividend Option;158.38;158.38;158.38;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Birla Sun Life Mutual Fund;3;Birla Sun Life Tax Relief 96
119544;INF209K01UN8;-;Birla Sun Life Tax Relief 96 - Growth - Direct Plan;29.15;29.15;29.15;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Birla Sun Life Mutual Fund;3;Birla Sun Life Tax Relief 96
131741;INF084M01BX0;-;Birla Sun Life Tax Savings Fund - Direct Plan - Bonus Option;66.31;66.31;66.31;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Birla Sun Life Mutual Fund;3;Birla Sun Life Tax Savings Fund
131740;INF084M01BV4;INF084M01BW2;Birla Sun Life Tax Savings Fund - Direct Plan - Dividend Option;30.61;30.61;30.61;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Birla Sun Life Mutual Fund;3;Birla Sun Life Tax Savings Fund
131739;INF084M01BU6;-;Birla Sun Life Tax Savings Fund - Direct Plan - Growth Option;66.18;66.18;66.18;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Birla Sun Life Mutual Fund;3;Birla Sun Life Tax Savings Fund
131738;INF084M01333;-;Birla Sun Life Tax Savings Fund - Regular Plan - Bonus Option;64.52;64.52;64.52;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Birla Sun Life Mutual Fund;3;Birla Sun Life Tax Savings Fund
131737;INF084M01317;INF084M01325;Birla Sun Life Tax Savings Fund - Regular Plan - Dividend Option;29.91;29.91;29.91;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Birla Sun Life Mutual Fund;3;Birla Sun Life Tax Savings Fund
131736;INF084M01309;-;Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option;64.43;64.43;64.43;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Birla Sun Life Mutual Fund;3;Birla Sun Life Tax Savings Fund
120146;INF251K01HH9;INF251K01HG1;BNP Paribas Long Term Equity Fund - Direct Plan - Dividend Option;17.7190;17.7190;17.7190;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;BNP Paribas Mutual Fund;59;BNP Paribas Long Term Equity Fund
120147;INF251K01HF3;-;BNP Paribas Long Term Equity Fund - Direct Plan - Growth Option;36.7560;36.7560;36.7560;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;BNP Paribas Mutual Fund;59;BNP Paribas Long Term Equity Fund
113463;INF251K01985;-;BNP Paribas Long Term Equity Fund - Growth Option;35.8830;35.8830;35.8830;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;BNP Paribas Mutual Fund;59;BNP Paribas Long Term Equity Fund
113464;INF251K01AA9;INF251K01993;BNP Paribas Long Term Equity Fund-Dividend Option;17.6060;17.6060;17.6060;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;BNP Paribas Mutual Fund;59;BNP Paribas Long Term Equity Fund
119352;INF761K01876;INF761K01868;BOI AXA Tax Advantage Fund-Direct Plan-Dividend;26.24;26.24;26.24;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;BOI AXA Mutual Fund;46;BOI AXA Tax Advantage Fund
111711;INF761K01132;INF761K01140;BOI AXA Tax Advantage Fund-ECO Plan-Dividend;15.27;15.27;0.00;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;BOI AXA Mutual Fund;46;BOI AXA Tax Advantage Fund
111709;INF761K01157;-;BOI AXA Tax Advantage Fund-ECO Plan-Growth;49.72;49.72;0.00;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;BOI AXA Mutual Fund;46;BOI AXA Tax Advantage Fund
111710;INF761K01181;-;BOI AXA Tax Advantage Fund-Regular Plan- Growth;47.73;47.73;47.73;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;BOI AXA Mutual Fund;46;BOI AXA Tax Advantage Fund
111708;INF761K01165;INF761K01173;BOI AXA Tax Advantage Fund-Regular Plan-Dividend;15.25;15.25;15.25;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;BOI AXA Mutual Fund;46;BOI AXA Tax Advantage Fund
119351;INF761K01884;-;OI AXA Tax Advantage Fund-Direct Plan- Growth;50.81;50.81;50.81;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;BOI AXA Mutual Fund;46;OI AXA Tax Advantage Fund
118286;INF760K01EJ2;INF760K01EK0;Canara Robeco Equity Taxsaver - Direct Plan - Dividend Option;37.8200;37.8200;37.8200;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Canara Robeco Mutual Fund;32;Canara Robeco Equity Taxsaver
118285;INF760K01EL8;-;Canara Robeco Equity Taxsaver - Direct Plan - Growth Option;56.6500;56.6500;56.6500;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Canara Robeco Mutual Fund;32;Canara Robeco Equity Taxsaver
100593;INF760K01084;INF760K01092;Canara Robeco Equity Taxsaver - Regular Plan - Dividend;25.5200;25.5200;25.5200;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Canara Robeco Mutual Fund;32;Canara Robeco Equity Taxsaver
111722;INF760K01100;-;Canara Robeco Equity Taxsaver - Regular Plan - Growth;55.3100;55.3100;55.3100;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;Canara Robeco Mutual Fund;32;Canara Robeco Equity Taxsaver
135600;INF663L01FO3;-;DHFL Pramerica Long Term Equity Fund - Direct Plan - Dividend Option;12.4;12.4;12.4;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;DHFL Pramerica Mutual Fund;58;DHFL Pramerica Long Term Equity Fund
135601;INF663L01FN5;-;DHFL Pramerica Long Term Equity Fund - Direct Plan - Growth Option;13.36;13.36;13.36;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;DHFL Pramerica Mutual Fund;58;DHFL Pramerica Long Term Equity Fund
135599;INF663L01FR6;-;DHFL Pramerica Long Term Equity Fund - Regular Plan - Dividend Option;12.21;12.21;12.21;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;DHFL Pramerica Mutual Fund;58;DHFL Pramerica Long Term Equity Fund
135598;INF663L01FQ8;-;DHFL Pramerica Long Term Equity Fund - Regular Plan - Growth Option;13.17;13.17;13.17;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;DHFL Pramerica Mutual Fund;58;DHFL Pramerica Long Term Equity Fund
138393;INF223J01887;-;DHFL Pramerica Tax Plan - Bonus;18.28;18.28;18.28;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;DHFL Pramerica Mutual Fund;58;DHFL Pramerica Tax Plan
138396;INF223J01PD2;-;DHFL Pramerica Tax Plan - Direct Plan - Bonus;18.94;18.94;18.94;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;DHFL Pramerica Mutual Fund;58;DHFL Pramerica Tax Plan
138395;INF223J01QY6;-;DHFL Pramerica Tax Plan - Direct Plan - Dividend;27.76;27.76;27.76;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;DHFL Pramerica Mutual Fund;58;DHFL Pramerica Tax Plan
138394;INF223J01RA4;-;DHFL Pramerica Tax Plan - Direct Plan - Growth;30.43;30.43;30.43;09-Aug-2017;Open Ended Schemes(ELSS);Open Ended Schemes;ELSS;DHFL Pramerica Mutual Fund;58;DHFL Pramerica Tax Plan
